idiom,contents
개과천선,"현역 목사 아동학대 사건 49 두 번째 고소아동학대 재수사 12 정기적으로 세금을 상납금으로 받는 조직폭력배와 무엇이 다른지 나는 잘 알지 못하겠다. 그 작자가 4년 전의 일을 통해 [IDIOM]하여 정의를 구현하는 경찰이 되었을 가능성을 배제할 수는 없을 것이라 여길지도 모르겠으나, 내가 예상컨대, 그."
대기만성,"레오시 야나체크 클래미식회 박수진 하지만 공식적으로 이혼하지는 않았습니다. 야나체크는 생애 마지막 10년동안 세상에 자신의 이름을 알린 곡들을 쏟아낸 [IDIOM]형의 작곡가인데, 거기에는 이유가 있습니다. 첫 번째 이유는 야나체크를 20세기의 가장 영향력 있는 오페라 작곡가로 자리."
백전백승,"생각이 뒤척일 땐 어떻게 하나요? 네 번째 편지 게 약이라는 말은 굳이 알 필요가 없는, 환상 속에 살아도 된다는 느낌이고 아는 것이 약이라는 말은 적을 알고 나를 알면 [IDIOM]이라는 느낌인데. 그렇다면 모르는 게 달달한맛이라면 아는 것은 쓴맛입니다. 그렇다면 모르고 싶었지만 알게 되는 건 럼."
개과천선,참을 인 하나가 사라진 날 [IDIOM]이란 존재하는가 곤란하다. 절도를 하고 경찰에 검거된 아이가 몇 달 후 가져온 장문의 편지 마지막 부분 불과 얼마 전까지만 해도 나는 [IDIOM]이란 불가능하다는 쪽에 가까웠다. 빈대의 피해가 극심하다면 초가삼간 아니라 마을 전체를 불태워서라도 없애야 한다는 생각.
다다익선,"냥이의 중성화, 꼭 해야 할까요? 애완 고양이, 중성화 수술을 꼭 시켜야 할까? 스터Catster.com'를 통해 ""고양이 한 쌍과 그 후손들은 7년 동안 약 42만 마리의 새끼를 낳을 수 있다""고 밝혔다. 물론 [IDIOM]이라는 옛말도 있지만, 고양이를 키우는 사람들 중 일부는 그 많은 새끼들과 어미 고양이를 한꺼번에 책임질 수 없다."
다다익선,콘텐츠의 신들을 영접해보았다.feat. 루프페스티발 메디아티 주최 루프페스티발 후기!근데 절반짜리 후기! 생각해요. 그래서 커뮤니티가 중요하다고 생각합니다. 이 점을 콘텐츠로 풀어내기 시작했어요. 예를 들면 백남준 선생님의 [IDIOM]을 들어볼께요. 얼마 전 작품을 구성하고 있는 브라운관의 수명이 다했어요. 이것을 어떻게 다뤄야 할까요. 단순히 정보.
백전백승,"19. 내 남자의 취향. 지피지기면 [IDIOM] 물어도 마찬가지였을 것이다. 내 남자의 이상형. 이걸 꼭 알아야 할까. 응. 꼭 알아야 한다. 지피지기[IDIOM]이라고 했다. 나를 알고 너를 알면 나는 절대 패하지 않는다. 즉, 나는 이미 나를 잘 알기에 너만 알면 된다는 의미였다. 자."
군계일학,"남자의 자격과 카사노바 고추품종의 세계 들은 바가 있어 물었다. 남자의 자격이 괜찮담서요. 고추는 뭐니뭐니해도 커야지요. 남자의 자격은 이름값합니다. [IDIOM]은 어때요? 올해는 대권선언을 권합니다마는. 그러니까 남자의 자격, 대권선언은 우리가 매운 고추의 대명사로."
백전백승,겨울햇빛 햇빛이 아까워 줘야 식물은 내게 기쁨을 선사한다. 맞추는게 까다롭고 힘들지만 배려를 하면 나의 정성에 응답한다. 적을 알고 나를 알면 [IDIOM]이라 했던가. 상대를 알기 위한 노력이란게 참 중요한 것이다. 겨울이 되자 햇빛이 귀하다. 꽃이나 식물은 햇빛이 부족.
마부작침,"The Slight Edge 가장 확실한 성공의 법칙 discipline that over time will buy your financial freedom. The Slight Edge 고사성어로 표현한다면, 우공이산이나 [IDIOM]에 가까운 말이라 하겠다. 사람들의 새로운 관심사 중 하나는 패시브 인컴, 즉 내가 자는 동안에도 돈이 들어오는 것이다."
군계일학,"술게임 소소하다 신정훈 불리하다. 정신줄 놓은면 그에 응당한 벌을 받는다. 고통과 씨름하는 동안 자신의 자제력을 재고했다. 주석에서의 절제는 [IDIOM]이라 자평했다. 술 한 잔에 얼마, 한 병에 얼마라는 돈 계산이 멈추면 위험하다. 묻지도 따지지도 않고 계속 마시자 모드가."
백전백승,반갑지 않은 손님과 이별하기 알 필요가 있었다 33년을 살아오면서 정말 내가 누구인지 나에 대해서 생각을 해 본 적이 없었던 것 같다 '적을 알면 [IDIOM]'이라는 말이 있듯이 나부터 알아야 우울증의 원인도 치료도 가능할 거라고 생각했다 지금 와서 생각해보면 달라지겠다고 생각.
대기만성,"여행이 던진 질문 나의 최대치를 상상해 봤니? 무릎 높이만큼도 다리를 벌리고 싶지 않은 거지. 그런데 난 관인상생형. 관인상생형은 깨달음이 와야만 빛을 발하기 때문에 [IDIOM], 늦게 하고자 하는 바를 이루는 유형. 난 어쩌면 이제부터 시작일지도 모르는데 나이에 스스로 가두려는 유혹에도."
군계일학,"콘서트의 재미를 알려준 신해철과 윤도현 자유콘서트 취재기 화면을 통하지 않고 직접 무대에서 라이브로 노래하는 그는 정말 멋졌다. 다들 한 노래하는 가수들이 모였는데도, 그 중에서 [IDIOM]으로 노래를 잘했다. 성량 풍부해, 노래 잘해, 카리스마 작렬해! 그는 무대 위에서 관객들을 쥐락펴락했고, 객석을 흥분."
백전백승,"취업을 위한 기본, 그러나 너무 쉽게 버려지는 것 I 나에 대해 알고 있는가? 잘 하는지 혹은 못 하는지, 무엇을 좋아하는지 혹은 싫어하는지를 아는 것이 정말 중요합니다. 적을 알고 나를 알아야 [IDIOM]이라는 말처럼 말이죠. 첫 번째 이야기는 여기까지입니다. 다음 이야기는 취업을 위한 기본, 그러나 너무 쉽게 버려지는 것 ."
다다익선,치과보다 두려운 미용실 어떤 트라우마에 대해서 머리를 감아야 하는지 말아야 하는지 혹은 아픈척을 하고 반차를 써야하는 지 그게 아니면 모자를 써야하는지를 심각하게 고민하고 있다. 머리는 확실히 약속이 없는 주말을 앞둔 금요일에 해야되는 것이며 무엇이든 인 것이라고 생각하면서 말.
백전백승,"중독은 끊어내는 것이 아니라, 역이용하는 것이다 좋은 중독으로 행동을 바꾼 사람들의 두 가지 특징 벗어날 수 없다. 특히, 광고와 마케팅에 쉽게 노출되어 있어서 유혹을 피하기는 더더욱 어려워졌다. 하지만, 지피지기면 [IDIOM]이라는 말은 중독에서도 예외가 아니다. 계획적 중독의 시대에 살아가면서 우리는 어떻게 중독을 해킹해서 역이용할 수."
군계일학,"도날드 트럼프를 묘사한 푸드 아트 식사 후에 보자 작품을 보다 보면 음식 사진임에도 불구하고 배고픔이 사라지는 특이한 경험을 하게 될지도 모른다. 많은 작품 중에서도 [IDIOM]은 머리를 바나나로, 얼굴을 슬라이스 햄으로 묘사한 작품으로, 이것은 분명 당신의 하루에 활력을 가져다줄 것이다. VISLA."
다다익선,"주당야구, 타이거즈는 어떻게 인삼주를 받았나? 와인으로 한국의 특산물을 모으는 외국인 감독이 있다? 왕갈비와 와인에 대한 기사로 훈훈함이 넘쳤다. 다음에 맷동님을 만나야 하는 감독들 빼고. 키움 히어로즈의 손혁감독은 [IDIOM]의 미를 보여줬다. '한산소곡주'를 필두로 전통문양 와인커버, 안경케이스, 컵 받침대 등을 선물로 건네주었다. 그다음 차례."
다다익선,"하고 싶지만, 하기 싫다 양가 중층 마음과 정신이의 신경전  [IDIOM][] 많으면 많을수록 더 좋음 다 다량의 질 좋은 글을 쓰고 싶은데. 다 다가오지 않는 글과 문장들 익 익히 알고는 있지만, 오늘은 왠지 선 선뜻 포기하고 싶지 않은 날이다. 오늘 글 쓰기는 영 손이 가지 않는다. 그럼에도 쓰기."
백전백승,"내 생애 첫 서핑 부산 송정해수욕장으로 떠난 1박 2일 서핑 일탈 여행 이론이 필요할까? 서프홀릭의 입문자를 뜻하는 흰색 팔띠를 차는 것으로 1일 차 강습이 시작됐다. 적을 알고 나를 알아야 [IDIOM]이듯, 파도를 알고 보드를 알아야 파도를 잘 탈 수 있는 법. 서핑 이론교육은 파도에 대한 이해와 서프보드에 대한 설명."
백전백승,"지피지기 [IDIOM] 기업 영어면접에 대하여 1 영어면접 바이블 지피지기 [IDIOM] [] 상대를 알고 나를 알면 백 번 싸워도 위태롭지 않다는 뜻으로, 상대편과 나의 약점과 강점을 충분히 알고 승산이 있을 때 싸움에 임하면 이길 수 있다는 말. 취업과 이직의 관문 중 하나인 영어면접을 앞두고 있는."
다다익선,"무역 직업 해외영업 VS 포워딩 무슨 일을 하는데? 다양한 무역업의 직업들 해야 되나요? 어떤 스펙이 필요한가요? 궁금해하는 사람들이 있다. 누누이 말하지만 우리나라에서 스펙이란 고고 익선, [IDIOM]입니다. 영어 점수도 높으면 높을수록 좋고, 자격증, 관련 경험은 많으면 많을수록 좋습니다. 나는 입사 당시 오픽."
대기만성,"[IDIOM]의 무게 지휘자 귄터 반트 필하모닉의 수장으로 활동하고 있습니다. 시대는 빠르게 변화하고 모두가 빠른 성공을 갈망하는 지금, 지금 소개하는 [IDIOM]의 지휘자는 바쁜 인생의 달음박질 속에서 살아가고 있는 우리에게 성공이라는 의미가 무엇인지를 생각하게 합니다. 2001년 7월."
대기만성,믿음의 [IDIOM] 믿음의 [IDIOM] 10그 날에 그가 강림하사 그의 성도들에게서 영광을 받으시고 모든 믿는 자들에게서 놀랍게 여김을 얻으시리니 이는우리의. 하지만 '[IDIOM]'이라는 고사성어처럼 태초에 하나님이 계획하신대로 하나님처럼 자유의지라는 신적 속성을 가진 인간이기에 전 우주적인.
다다익선,7. 기자의 책읽기 언론사 준비생 가이드 [7] 학술출판면을 주목하자 하지 않고 좋은 직업인이 될 수 있는 분야가 어디 있을까라는 의문도 늘 따라붙습니다. 그러니 폭넓고 깊이 있는 독서는 [IDIOM]입니다. 이런 분들은 별도의 글쓰기 공부 역시 크게 필요하지 않을 것입니다. 다만 현실적으로 그렇지 않은 분들에겐 위와.
군계일학,"내가 레드오션이라고? 너무 늦게 알게 된 사실 그동안 근거 없이 나 자신은 조금 밋밋하더라도 내 글만큼은 특별하다고 믿었다. 둘 다 아니었다. 나는 밋밋할뿐만 아니라 [IDIOM] 중 닭 한마리에 불과한, 평범 오브 평범한 사람이었다. 글도 마찬가지다. 솔직해지자면 잘못은 내 학벌보다는 답보 상태."
대기만성,어쩌다 하는 일은 오래간다 불현듯 힘 빼기 슬로 스타터[IDIOM] 하는 일도 처음엔 흐지부지하는 듯 하지만 탄력을 받게 되면 오래오래 이어가면서 시간이 지나면 주목할 만한 일을 만들어 낸다. 어쩌다 하는 일은 슬로 스타터와 닮았다. 나는 슬로 스타터 형 인 듯하다. 그리고 큰 그릇은 늦게 만들어지는 형.
대기만성,"놀아보니 너무 좋다. 우리 같이 놀까? 문득 창밖을 바라보다가. 책임감 때문에 그것을 펼칠 기회를 놓치고 있는 것은 아닐까? 1년의 시간, 아니 더 적은 시간만이라도 몰입할 수 있다면 [IDIOM] 할 사람인데 그 시간을 갖지 못하고 있는 것은 아닐까? 신랑의 월급이 당장 들어오지 않는 것은 아무런 준비가 없는 지금."
수어지교,"카타르월드컵을 앞두고 보는 슈틸리케와 축구협회 카타르 월드컵 한국 대표팀에 검은 그림자 면에서는 언제나 일관성있는 축협이다. 이쯤하면 떠오르는 단어가 하나있다. 축협과 슈틸리케는 ' 삼삼오오, 유유상종, [IDIOM], 관포지교다'라 할 정도이다. 이제 월드컵도 얼마남지않은 시점에 치뤄졌던 한일전에서 한국은 최악의 경기력을 보여줬고 이."
대기만성,내 상처의 크기가 내 사명의 크기다송수용 [책 리뷰] 인생은 그릇이 큰 사람에게 큰 시련을 준다 큰 사람이 되기 위해서는 먼저 베풀고 상대에게 도움이 되도록 노력해야 한다. 인생은 그릇이 큰 사람에게 큰 시련을 준다. [IDIOM]이라는 말이 있듯이 큰 그룻은 많은 인내의 시간을 거치면서 만들어진다. 강물은 높은 곳에서 낮은 곳으로 흐른다.
개과천선,"묵직한 여운 [분노] 열등감을 지니고 살아가는 점에서 드러난다. '타시로'의 이야기 중에서는 유흥가에서 일하던 과거를 가진 딸이 아무리 [IDIOM] 했어도, 평범한 사람들과 같은 행복은 맞이할 수 없을 거라는 편견으로 나타낸다. 이 편견은 아버지는 물론이요, 본인 역시도."
백전백승,"[3장] 주변인물의 도움 잘 안다고 해도 친구의 상담을 들어주려 하여도, 그 여자의 상황을 모르고서야 대답하기 다소 어려움이 있다. '지피지기 [IDIOM]'이라는 말처럼 우린 상대를 잘 알아야 한다. 친구가 절실히 고민거리를 해도 무조건 감동적인 선물을 주라고 할 수도 없는."
백전백승,흔들리는 악플 속에서 네 관심이 느껴진 거야 [시트콤이 체질] 악플에 유쾌하게 대처하는 법 안주하다가 뒤처져버린 일본처럼 되지 않았으면 하는 바람에 '일본'이라는 나라에 대해 열심히 공부 중이다. 지피지기 [IDIOM]이니까. 유형 3. 상황 정리를 자처하는 리더형 댓글러 얼마 전까지 한국에서 요즘 가장 핫하다는 성수동에 살다가 일본에 다시.
다다익선,"쌈밥 메뉴개발 노하우 잘 만든 메뉴 하나 열 가게 안 부럽다두번째 1인분에 1만원 이상 받기 어렵다. 그때에도 7,000원을 받았다. 그런 상황이면 직원들도 많이 채용하지 못할 것이다. 결국 [IDIOM]. 많이 팔아야 그나마 사람도 더 쓰고 음식도 더 퍼줄 수 있다. 그렇다고 회전율 때문에 뜨거운 요리를 많이 낼 수 없다."
대기만성,"축복의 보물상자를 여는 열쇠는 인내이다 그런 행동이 꽤나 유행했었다. 그때 책상에 적힌 글들이 어렴풋이 생각난다. 큰 그릇은 오랜 시간이 걸려서 완성된다는 [IDIOM], 고통이 없으면 얻는 것도 없다는 영어 문장No pain, no gain!도 있었다. 그렇게 자신의 마음을 잡고 공부에."
다다익선,"여행을 계획하는 모든 청춘에게, ""조금만 더요"" 청춘여행소, 다섯 번째 이야기 여행하는 우리가 얼마든지 새로운 것들을 만들어 낼 수 있다는 것을 알 수 있다. 관점 결국 최대한 많이 보는 게 좋다는 [IDIOM]의 자세보다, 나의 '기준'을 먼저 세우는 것이 중요함을 의미한다. 앞 글청춘여행소, 세 번째 이야기 중요한 것은 '어디."
다다익선,"[뉴스] '[IDIOM]'과 백남준 백남준, [IDIOM], 1988 국립현대미술관 과천관 로비에는 수많은 TV 브라운관을 쌓아 만든 18.5m의 거대한 탑이 자리하고 있습니다. 백남준 작가의 작품 [IDIOM]으로, 1986년 미술관을 개관하면서 나선형의 로비 공간이 뉴욕에 위치한 구겐하임."
다다익선,성공보다 실패가 각광받는 시대가 온다. 실패의 짜릿함을 이야기할 때 2012.05 작성 것도 있다. 처음이라면 무조건 하는 것이 좋다. 그 다음부터는 소신대로 행동할 것. 빨리 유명해지고 싶다면 소신보다는 [IDIOM]을 추구하는 것도 고려해볼 일이다. 나의 경우 '할까말까' 고민하다 거절했는데 다시 하게된 일은 결국 끝이 안 좋았다.
다다익선,"[그 곳] 느림의 미학, 익선동 골목 시간이 멈춘듯한 그 공간 폼 좀 잡아주면 좋아요 몇 십 개는 받을 수 있지 않을까? 미담헌 건물 좌측 골목, 서울 종로구 돈화문로11다길 41 [IDIOM] 스튜디오로 들어가는 골목, 서울 종로구 수표로28길 2112 자, 이렇게 한 바퀴를 돌고 나면 익선동 나들이는 슬슬 끝이."
다다익선,너와 나의 감각을 일깨워주는 일상 미술관 산책을 즐기는 이유 전 여왕의 정원에선 빛이 다양하게 연출된 작품을 감상했다. 채광이 주는 빛줄기도 보여주고 싶은 마음에 백남준 작가의 '[IDIOM]'을 보러 과천으로 갔다. 거대한 텔레비전 물체와 유리 천장을 뚫고 쏟아지는 빛이 어떤 조화를 이루는지 위층으로.
다다익선,"팽이?치는 인생 feat.팽이의 인문학 평범한 요요러는 쳇바퀴를 굴려야한다 그만두진 않겠지만, 로또에 당첨된다면 얼마나 좋을까. 돈이 모든 것을 해결해 주진 않겠지만 자본주의 사회에서 어쨌든 [IDIOM]인 건 분명하다. 그러나 자, 헛된 꿈은 이쯤 하고, 슬픈 운명이지만 받아들여야 한다. 인생에 있어 게임마냥 공략집이."
대기만성,"퇴사를 너무 많이 해버렸다 중견기업 증권사 하지 않았다. 오히려 잘 그만둔다고, 너의 길을 축복한다고 격려를 받았다. 재벌기업이라니, 건우는 기분이 너무 좋았다. [IDIOM]형이라고 누가 건우한테 그랬던 것이 생각났다. 그래. 이제 나는 날아오르는 거야. 날기만 하면 돼. 그동안의 서러움들이."
백전백승,"[IDIOM]! 특허 소송 전략 방어편 안녕하세요. 오늘은 공격과 방어 중에 방어에 대해 먼저 개념적으로 정리하고, 실전적인 유의 사항 위주로 진행하도록 하겠습니다. 이전에도 여러번 언급을 하였지만, 특허의 활용에 대한 근본은 아이러니하게도 소송에 있다고 했었습니다. 특히나 각 산업."
독서망양,"장자의[IDIOM]과 알랭 드 보통의 불안 [IDIOM] 장자, 변무 [IDIOM]이란 사자성어는 장자의 변무에 나오는 이야기에 기원을 둡니다. 책을 읽다가 양을 잃었다는 뜻으로 다른 일에 정신이 팔려 중요한 일을 소홀히 할 때 쓰는 말로 알려져 있습니다. 또한 큰일을 하다 다른 일을 잊는다는."
다다익선,"왜 백남준인가 세계를 넘어, 시대를 넘어 경험하는 시대를 살고 있다. 1988년 서울올림픽 개최 기념을 위해 과천 국립현대미술관에 설치했던 백남준의 작품 [IDIOM]이 그 수명을 다했다. 2003년 당시 모니터를 모두 교체한 후 2018년 또다시 가동이 전면 중단됐다. 이후 이 작품의 복원을."
백전백승,"DAY 2130. 터닝포인트부터 디저트까지 100 플레이스 세 번째 이야기 모음 거리지만 ""오랜만에 오셨네요""라는 다정한 인사를 들으면, 역시 오길 잘했다 싶은 저의 안식처랍니다. 2017. 3 23. 소개팅 [IDIOM] 필살기 장소 1114번지 아무래도 소개팅은 서로의 취향을 알기 전에 잡는 약속이라 보통 가장 무난한 곳으로 가게 되는."
함흥차사,아무도 아이에게 게임 교육을 하지 않는다 1 피할 수 없다면 가르쳐라 가지고 있는 의미가 달라졌기 때문이다. 적어도 장소의 제약에서는 현시대가 과거보다 훨씬 좋아졌다. 오락실에 간 아들이 [IDIOM]가 되어 집에 돌아오지 않을 때 엄마가 몽둥이를 들고 찾아오는 광경은 이제 사라진 게 팩트다. 게임을 하는 자녀를 통제.
함흥차사,"08 메모의 중요성 끊임없는 메모로 나중에 빛을 본 남효온의 기록 습관을 배워라 소송과 관련하여 상세한 절차를 알려드리겠습니다. 이야기를 들은 장대리는 최과장의 전화만 기다렸다. 하지만 최과장은 [IDIOM]다. 참다못한 장대리가 먼저 전화를 하니, 최과장이 지방 출장을 갔다. 지방 출장에서 돌아오는 날을 기다려, 다시 연락을."
함흥차사,"스스로 열을 내는 수밖에 매일 줄을 넘는다는 것은 한 두 번 당하는 일이 아니다. 씻기 싫다며 생떼를 부리는 녀석을 우격다짐으로 욕실에 욱여넣고 나면 아이는 그 길로 [IDIOM], 얼마 안 가 콧노래가 문 틈으로 새어 나온다. ""씻기 싫다며 왜 안 나와?"" 하고 물으면, ""따뜻한 물이 너무 좋아서 헤어지기."
대기만성,"괜찮아, 꿈꾸던 모습이 아니어도.태풍이 지나가고 ""이 모든 걸 뭉뚱그린 게 내 인생이니까"" 있어."" 엄마 아들은 엄마더러 ""말씀 참 얄밉게 하시네"" 라며 ""나도 세상에 도움 따위는 되고 있어"" 또는, ""난 말야, '[IDIOM]'형이야"" 라고 큰소리치지만 영화에서 보여지는 그의 모습은 씁쓸하기만 하다. ""뭐 그리 오래 걸리냐"" 는 엄마키키 키린의."
백전백승,"주식은 도박이다 기울어진 운동장에서 발버둥 치기 아니면 자다 일어나서도 미국 증시 상황부터 내가 산 주식 시세, 관련 보도까지 체크를 하는 것 아니겠습니까? 지피지기 [IDIOM]이라는 너무나 뻔한 말이 그냥 나온 것이 아니라 돈을 버는 문제에서도 가장 중요합니다. 잊지 맙시다. '주식은 도박이다."
다다익선,"UV는 사람 수랑 다르다고요! 야, 너도 GA 할 수 있어  좋아지는 건 아닙니다 출처 비즈스프링 물론 여기도 주의해야 할 함정은 있습니다. 페이지뷰 수나 세션 시간은 항상 [IDIOM]이 아니기 때문인데요. 따라서 무조건 오래 체류하는 것이 긍정적인 신호라고 해석하는 건 무리가 있고요. 특히 전환 과정에."
다다익선,스펙도 [IDIOM]인가요? Part2 나만의 스토리 찾기 전에 먼저 왜 자신만의 스토리가 중요한가를 이해하기 위해서는 이전 글을 먼저 읽고 본문을 읽기를 권장합니다. 스펙도 [IDIOM]인가요? Part1 읽어보기 취업준비생과 스펙에 대한 이야기를 하다보면 크게 두 가지 부류로 나뉘어 집니다. 하나는 정말.
개과천선,나이가 드니 바뀌는 것들 직장 안에서의 변화 있는데 아마 새로운 회사를 다녔다면 이미지 관리하느라 착한 척을 해야 했겠지. 워낙 이미지가 안 좋으니 조금만 잘해도 [IDIOM] 했다는 소리도 가끔 듣는다. 12. 뭣 같은 놈들 때문에 퇴사를 하는 결정은 하지 않는다. 그런 놈들은 어느 회사를 가나.
대기만성,"라모, 프랑스 왕실 입성 5월 4일 1745 라모가 프랑스 왕실 실내 음악 작곡가로 임명된 날 1745년 5월 4일 예순여섯 살의 장 필립 라모J. P. Rameau가 프랑스 왕실 실내 음악 작곡가로 임명되었습니다. 라모는 [IDIOM]의 전형이라 볼 수 있는 작곡가로. 첫 오페라 이폴리트와 아리시를 발표했을 때, 쉰 살이었습니다. 작곡가로서 라모의."
개과천선,"고전의 속살[대학] 01 화 죽이고 단명할까, 화내고 오래 살까. 말하면 역모인데 이윤은 왕위를 차지하려는 의사가 없었기에 태갑을 다시 불러 타이르고 또 타이른다. 다행히 태갑이 [IDIOM], 정치를 잘하게 되자 이윤은 은퇴한다. 은퇴하면서 태갑에게 했던 훈계가 또 길게 기록되어 있다. 이 양반 참. 이윤은."
군계일학,"어떤 여름, 그런 날이 있었다 어른으로 건너가던 시절에 관한 짧은 기록 몰라'라는 생각에 초조해하던 나는 흡사 이산가족 상봉이라도 하듯 고개를 홱 돌렸다. 아니나 다를까. 교복 무리 속 [IDIOM]의 자태로 사복을 입은 J가 앉아 있었다. 뭘 입었더라? 그날의 공기, 햇빛, 온도는 꽤 선명한데 이상하게도 J가 입었던 옷은."
함흥차사,"언니, 저는 한국으로 돌아갑니다. 미국이민 백 일만에 역이민을 결정한 현명한 후배에게 사람들 모두가 재택근무를 하니 인터넷 연결은 수시로 느려지고, 심지어 끊기기도 합니다. 회원비 내는 아마존 프라임 조차 배송은 [IDIOM]입니다. 동부는 4월 중순인 오늘 눈까지 내립니다. 미국이 한국보다 싸고 좋은 건, 공기와 고기, 휘발유, 꽃뿐인."
다다익선,장난감은 [IDIOM] 아닌가요? 장난감도 미니멀 라이프가 필요해 공감을 쌓을 수 있도록 도와주는 매개체인 것이었다. 그동안 나는 장난감에 대해 아주 잘못알고 있었던 것이다. 장난감은 [IDIOM]이라고 생각한 나에게 이 다큐멘터리는 큰 깨달음을 주었다. 장난감을 모두 없애야겠다는 생각은 아니다. 장난감이 많이.
백전백승,습관을 바꾸는 게 이렇게 쉬운 일이었단 말인가? 도파민 디톡스 Dopamine Detox 우리는 도파민에 진 것이지 우리 자신에게 진 게 아니다. 이제까지 우리는 누군지도 모르는 적과 싸우며 패배하고 자신을 탓해온 것이다. 하지만 지피지기면 [IDIOM]이라 하지 않았는가? 이제 적이 누구인지 알았으니 우리에겐 이기는 일만 남았다.
군계일학,병점 동탄 어머니한복 욕심없이 툭 걸쳐도 입는 순간 [IDIOM] ! 순간 [IDIOM] 내가 가장 빛나는 날 저절로 어깨가 으쓱해지는 느낌 남들보다 내가 먼저 알게 되죠 내 결혼식에 우리 어머니가 그렇게 가장 빛나는 모습이셨으면 싶으신 병점 동탄의 신랑신부님이시라면 지금부터 저랑 어머니한복 욕심 없이 툭 걸쳐도 입는 순간 [IDIOM]!이라는 소문의.
군계일학,"빠르게 도는 테마와 업종들 속 짧은 단상 직전에 엄청난 수익률이 만들어졌으니 계속 반복되리라 생각합니다. 물론 그중에 몇몇은 화려한 시세 분출이 이어지면서 [IDIOM]의 주가를 만들지만, 대부분은 열기가 사그라지면서 주가가 하락하고 서서히 사람들의 관심에서 멀어지게 됩니다. 외로운."
대기만성,[11월 책 서평] 달과 6펜스 서머셋 몸 열한번째 달의 책 십몇 년 전만 하더라도 성장형 드라마나 소설들이 많았다. 주인공이 불우한 처지 혹은 보잘것없는 실력에서 조금씩 성장해 [IDIOM]을 이루는 스토리가 주를 이루었다. 노력을 하면 성공한다는 공식이 먹혔던 때다. 그러나 요즘엔 전혀 먹히지 않는다.
조령모개,"[IDIOM] 이번 일을 지켜보면서 [IDIOM]라는 말이 떠오른다. 아침에 영을 내렸다가 저녁에 바꾼다는 말이다. 이 말이 무슨 말인지는 굳이 설명할 필요가. [IDIOM] 다시 영을 내리면서 부끄럽다는 생각이 안 들까? 보통은, 자기가 한 말을 뒤집으면 부끄럽고 가슴이 쿵쾅거리고 얼굴이 뻘개지고 창피한."
마부작침,파타고니아 플렉스Flex 해 버렸지 뭐야 비즈니스의 뾰족함 뉴욕타임스에 올린 지면 광고은 이들이 어떤 회사인지를 보여주었고 이러한 선언적 카피가 진짜라고 느끼게 해 준 것은 [IDIOM]해온 시절을 이해하고 알고 있기 때문이다. 어느 회사가 자사의 상품을 살 필요가 없다고 자신 있게 말할 수.
수어지교,"혼자 모든 것을 처리해야만 했던 유비의 참모 제갈량 불운한 참모 물고기가 물이 없으면 살 수 없듯이 제갈량 또한 나에게는 귀한 존재이니 더 이상 언급을 하지 말라."" 이렇듯 유비는 [IDIOM]란 말로 자신과 제갈량은 단순한 의미 이상의 운명적인 관계라는 것을 설명하였다. 유비는 제갈량의 능력이 다른."
백전백승,"강약약강형 지피지기[IDIOM] 남을 안다는 것은 나를 보호하는 것이다. 강자에게 약하고, 약자에게 강한 형 명예욕과 권력욕, 이 두 가지가 원동력이다. 나는 성공하고 싶다. 앗, 권력자다! 대단한데? 뭔가 있어 보여! 그녀를 가까이해야 한다. 하고 싶다. 그녀가 오늘 저녁."
개과천선,"'그때 그들' . '바이스' 권력의 단맛, 그 함정에 빠진 악마들. 바이스'의 풍자도 만만치 않습니다. 망나니 같이 살았던 리처드딕 체니의 본명, 리처드 부르스 체니는 미의회로 진출하며 [IDIOM]?하게 되죠. 그리고 딸을 아끼는 뜻에서 정치를 포기하게 됩니다. 물론 그럼에도 그는 석유 시추 회사 홀리버튼의 CEO."
군계일학,"스페인에서 제일 큰 세비야 대성당, 가 봤어요? 어휴 저세상 스케일, 이건 뭐. 마침내 진주황의 오렌지빛이 싱그런 녹색의 잎사귀와 어우러지면, 오렌지 중정은 그야말로 포토존이 된다. 외부에서도 단연 [IDIOM]으로 우뚝 솟아 세비야의 랜드마크로 자리매김한 히랄다 탑은 대성당 정원에서 올려다보니 미세먼지 하나 없는 창공 아래."
조령모개,"사설필사 불신혼란 키우는 '[IDIOM]' 부동산 정책, 이젠 신물 난다 원문 한국경제 불신혼란 키우는 '[IDIOM]' 부동산 정책, 이젠 신물 난다 opinionarticle2021082457671 요약 정부여당의 [IDIOM]식 부동산 정책이 끝없이 이어지며 국민 불신과 시장 혼란을 키우고 있다. 이젠 갈지자 정책에 신물이 난다는 볼멘소리가."
백전백승,RPG 게임에서 배우는 '인생전략' 인생을 바꿀 수 있는 전략 진다. 경쟁이 있는 시장에 내가 다른 전략을 가지지 않으면 소모전만 지속하게 된다. 싸우지 않고 상대를 쓰러뜨리는 건 [IDIOM]보다 나은 법이다. 그리고 아무리 게임이여도 내가 좋아하는 게임을 해야 결과를 만들 수 있다. 싫어하는 걸 억지로 할 수는.
마부작침,"새해 목표요? 바뀐다고 큰일 안 나요. 박쥐와 족제비 중도에 그만두지만 않으면 할 수 있다는 어떤 노파의 말을 곱씹으며 공부를 포기하지 않았고, 위대한 시인이 되었다. [IDIOM]이라는 사자성어는 여전히 이백이 보여준 태도를 칭찬한다. 반면, 이런 경우도 있다. 쇼미더머니4에서 랩퍼 산이와 함께."
